Unnamed: 0,dim1,dim2,dim3,phase,library
cell_4626448,0.6569742,0.5844058,-0.4762927,G1,Fibroblast
cell_4626808,0.5470635,0.8173187,0.18086392,S,Fibroblast
cell_4627723,0.5739896,-0.7400914,-0.35042912,G1,Fibroblast
cell_4627956,0.986558,0.15297079,0.057473823,S,Fibroblast
cell_4630247,0.6614869,-0.4043632,0.63160545,G2M,Fibroblast
cell_4630556,0.65748125,0.5473134,-0.51784796,G1,Fibroblast
cell_4637470,-0.19190508,0.7773134,-0.59912944,G0,Fibroblast
cell_4638053,0.81403655,0.5596441,-0.15537994,G1,Fibroblast
cell_4638065,-0.9124336,0.40140727,0.079606615,G1-G0 transition,Fibroblast
cell_4639179,0.2147534,0.40762618,-0.88753694,G1-G0 transition,Fibroblast
cell_4640566,0.4974847,-0.15285553,0.85389936,S,Fibroblast
cell_4641404,-0.9516426,0.21273957,-0.22162624,G0,Fibroblast
cell_4641538,-0.028878562,-0.56603235,0.823877,G2M,Fibroblast
cell_4642353,-0.8118411,0.18040264,0.5553097,G0,Fibroblast
cell_4643061,-0.7906421,0.5839259,0.1841617,G0,Fibroblast
cell_4643130,-0.7691995,0.5820763,-0.2636651,G0,Fibroblast
cell_4643482,0.7923238,0.49349558,-0.3587269,S,Fibroblast
cell_4648573,-0.37226436,-0.845573,-0.38265604,G1,Fibroblast
cell_4651691,-0.75213736,0.43400422,0.4959131,G0,Fibroblast
cell_4652546,-0.9137576,0.3181648,0.25262257,G0,Fibroblast
cell_4657449,0.93860185,0.08987326,0.3330903,S,Fibroblast
cell_4658577,0.56193215,0.8112385,-0.16163006,G1,Fibroblast
cell_4658898,0.2199325,0.3918718,-0.8933454,G1-G0 transition,Fibroblast
cell_4659283,-0.96369404,0.05722523,-0.2608049,G0,Fibroblast
cell_4660485,-0.8036803,0.27194142,0.52928823,G0,Fibroblast
cell_4666880,0.81104696,-0.18473968,-0.5550441,S,Fibroblast
cell_4669865,0.025801325,-0.99531645,0.09316375,G1,Fibroblast
cell_4671645,0.5179595,0.2358866,-0.82223815,G1,Fibroblast
cell_4671935,0.1684183,-0.5330002,0.82918406,G2M,Fibroblast
cell_4672008,-0.8376732,0.36541024,-0.4059298,G1-G0 transition,Fibroblast
cell_4673317,0.06741726,-0.06661816,-0.9954983,G1-G0 transition,Fibroblast
cell_4675662,-0.9647309,0.16314179,0.20658867,G0,Fibroblast
cell_4676494,-0.15173331,-0.7617673,0.62983155,G2M,Fibroblast
cell_4676842,0.75016505,0.65937805,0.049727786,G1,Fibroblast
cell_4688016,-0.82371706,0.3874782,0.41394538,G0,Fibroblast
cell_4690447,0.047543142,0.7509152,-0.6586849,G1-G0 transition,Fibroblast
cell_4690593,0.51419944,0.78967726,0.33467704,G1,Fibroblast
cell_4690662,0.405699,0.07074749,-0.9112645,G1,Fibroblast
cell_4691330,0.39770716,-0.57674134,0.7135813,G2M,Fibroblast
cell_4695645,0.8656345,0.3998307,-0.30135077,S,Fibroblast
cell_4698620,0.70949805,0.69311804,-0.12727821,G1,Fibroblast
cell_4699716,-0.04832657,0.50952476,-0.8590979,G1-G0 transition,Fibroblast
cell_4702032,0.42041236,-0.39011523,0.8191848,G2M,Fibroblast
cell_4702196,0.17721945,0.3420977,-0.9228014,G1,Fibroblast
cell_4702530,0.61424893,0.38835403,0.6869347,S,Fibroblast
cell_4702886,0.67952424,0.65616876,0.3281603,G1,Fibroblast
cell_4704810,-0.6119142,0.7240261,0.31835058,G0,Fibroblast
cell_4705334,-0.8462704,0.52597386,-0.08472257,G0,Fibroblast
cell_4707192,0.6699167,0.5204448,-0.52947974,G1,Fibroblast
cell_4708451,-0.071530305,-0.6585306,0.74914676,G2M,Fibroblast
cell_4709985,0.5752156,-0.026997933,0.81755614,S,Fibroblast
cell_4710962,-0.35113123,-0.13199793,-0.92697537,G1-G0 transition,Fibroblast
cell_4711438,-0.7611063,0.63723403,0.12103687,G0,Fibroblast
cell_4713702,0.039444063,-0.9979757,0.049886614,G1,Fibroblast
cell_4714244,-0.83738005,0.43710288,-0.32823107,G0,Fibroblast
cell_4715603,0.8010773,-0.02376536,0.59808886,S,Fibroblast
cell_4716007,0.35592896,-0.37986547,0.8538248,G2M,Fibroblast
cell_4716067,0.43427184,-0.76314324,-0.47856078,G1,Fibroblast
cell_4717466,-0.012874473,-0.8199955,-0.5722252,G1,Fibroblast
cell_4717696,-0.06472372,-0.9620345,-0.26514223,G1,Fibroblast
cell_4720263,0.49625933,-0.5246483,-0.6917159,G1,Fibroblast
cell_4720304,-0.9206195,0.25945568,0.29179186,G0,Fibroblast
cell_4722719,-0.5821743,0.8122849,-0.03558551,G0,Fibroblast
cell_4723920,-0.73186994,0.60576594,0.3121121,G0,Fibroblast
cell_4724104,0.81185055,-0.30243045,0.49943423,S,Fibroblast
cell_4726114,-0.3589819,-0.029436043,-0.93288016,G1-G0 transition,Fibroblast
cell_4731367,-0.7252458,0.6380394,0.25869742,G0,Fibroblast
cell_4732864,0.42684755,-0.21255836,-0.87898797,G1,Fibroblast
cell_4733064,-0.98562837,0.09517948,0.13956222,G0,Fibroblast
cell_4735018,-0.93580353,-0.14557947,0.32105806,G0,Fibroblast
cell_4737145,-0.789956,0.5998179,-0.12723252,G0,Fibroblast
cell_4738230,-0.76361865,0.16293988,-0.6247697,G1-G0 transition,Fibroblast
cell_4739029,-0.11366922,-0.40196234,-0.9085733,G1-G0 transition,Fibroblast
cell_4739525,0.43218818,-0.010067525,0.9017272,S,Fibroblast
cell_4741280,-0.89015114,0.19462834,0.41200805,G0,Fibroblast
cell_4744191,-0.74332243,0.5911969,-0.3129824,G0,Fibroblast
cell_4745654,0.38446787,-0.9179902,0.097356685,G1,Fibroblast
cell_4747616,0.18812926,-0.39737678,-0.8981643,G1,Fibroblast
cell_4749589,0.6473691,0.5771129,-0.4978493,S,Fibroblast
cell_4749782,-0.06876494,-0.29746786,-0.95225227,G1-G0 transition,Fibroblast
cell_4749850,0.8485618,0.52100766,-0.09216147,G1,Fibroblast
cell_4752064,0.58862823,0.8060076,0.06219647,G1,Fibroblast
cell_4752381,0.83040154,0.0043001194,-0.5571489,S,Fibroblast
cell_4754294,-0.13863273,-0.64175963,0.75427145,G2M,Fibroblast
cell_4754568,-0.82888764,0.34229493,0.44246966,G0,Fibroblast
cell_4756966,0.09559548,-0.9580638,-0.27013925,G1,Fibroblast
cell_4759167,0.8604474,0.060919728,-0.5058844,S,Fibroblast
cell_4763223,0.22852346,-0.4669341,0.8542538,G2M,Fibroblast
cell_4765803,0.9673107,0.10613384,0.2303159,S,Fibroblast
cell_4767776,-0.981471,0.16417557,0.09879835,G0,Fibroblast
cell_4770560,-0.73022366,0.5702235,0.37632215,G0,Fibroblast
cell_4773159,-0.89272064,-0.064514704,-0.4459682,G0,Fibroblast
cell_4773308,-0.8225478,0.18708025,-0.5370438,G0,Fibroblast
cell_4780246,-0.6703948,0.37347585,0.64116025,G0,Fibroblast
cell_4781401,-0.57537174,0.47751033,-0.66402644,G1-G0 transition,Fibroblast
cell_4782218,-0.55111825,0.81151336,-0.19420287,G1-G0 transition,Fibroblast
cell_4782288,0.07601081,-0.46791288,0.88049984,G2M,Fibroblast
cell_4783374,0.71141344,-0.2811307,-0.6440934,S,Fibroblast
cell_4784198,-0.27065682,-0.5090716,-0.8170624,G1-G0 transition,Fibroblast
cell_4786105,-0.677705,0.7353313,-0.0019662129,G0,Fibroblast
cell_4787389,0.041093867,0.99776727,0.05264707,G0,Fibroblast
cell_4788798,-0.9603498,0.18112852,0.2119454,G0,Fibroblast
cell_4790923,0.28582168,-0.9429211,0.17089684,G1,Fibroblast
cell_4792694,-0.6388963,0.5304986,0.55711997,G0,Fibroblast
cell_4793800,-0.71248096,-0.3398692,-0.6138891,G1-G0 transition,Fibroblast
cell_4796051,0.78399694,-0.3071559,0.5394478,S,Fibroblast
cell_4797582,0.041144483,-0.9508544,0.3068927,G1,Fibroblast
cell_4799079,0.81457806,-0.09715519,0.5718596,S,Fibroblast
cell_4800918,-0.28728953,0.49915206,-0.81750345,G1-G0 transition,Fibroblast
cell_4801702,0.7253519,-0.053257424,0.68631506,S,Fibroblast
cell_4802003,0.8812815,0.41274998,-0.23017435,S,Fibroblast
cell_4803174,-0.014619389,0.54875696,-0.8358542,G1-G0 transition,Fibroblast
cell_4804232,-0.7310096,-0.19725126,-0.6532357,G1-G0 transition,Fibroblast
cell_4807135,-0.76376486,0.64398474,0.044122644,G0,Fibroblast
cell_4807176,0.97243613,0.22610393,-0.056964505,S,Fibroblast
cell_4807389,0.48618403,-0.39493555,-0.7795198,G1-G0 transition,Fibroblast
cell_4807635,-0.7296017,0.5661243,-0.38364634,G0,Fibroblast
cell_4808685,-0.0755682,-0.95229024,-0.29569003,G1,Fibroblast
cell_4808833,-0.4774539,0.77079344,-0.42180014,G0,Fibroblast
cell_4810957,-0.9735624,0.0100377165,0.22820012,G0,Fibroblast
cell_4818319,0.12602489,-0.9272571,0.3525792,G2M,Fibroblast
cell_4818701,0.46519303,0.87313545,-0.14570545,S,Fibroblast
cell_4822788,0.90065104,-0.1775075,0.3966343,S,Fibroblast
cell_4823543,-0.6022353,0.7232223,0.3380267,G0,Fibroblast
cell_4823594,-0.7890854,0.53060466,-0.30952045,G0,Fibroblast
cell_4825180,-0.7708248,-0.20551692,-0.60298586,G0,Fibroblast
cell_4825868,-0.08257675,0.08641838,-0.99283075,G1-G0 transition,Fibroblast
cell_4827550,-0.91916496,0.28640074,-0.2703892,G0,Fibroblast
cell_4829072,-0.73719764,0.6660184,-0.11383777,G0,Fibroblast
cell_4829337,0.8858556,0.46093518,0.05290254,S,Fibroblast
cell_4829514,-0.8518071,0.47131318,-0.22866656,G0,Fibroblast
cell_4832835,0.5387736,0.60406655,-0.5872193,G1,Fibroblast
cell_4835905,-0.35099104,0.16477522,-0.92176706,G1-G0 transition,Fibroblast
cell_4838432,0.22909538,-0.6861913,0.6904033,G2M,Fibroblast
cell_4842660,-0.9812762,0.061414957,0.18255158,G0,Fibroblast
cell_4843799,-0.9610067,-0.009752152,0.27635318,G0,Fibroblast
cell_4844533,-0.98613584,0.13142624,0.10130765,G0,Fibroblast
cell_4846914,-0.8511903,0.47956318,-0.2132931,G0,Fibroblast
cell_4847271,0.9447332,-0.037135445,0.32573012,S,Fibroblast
cell_4847313,0.02358306,-0.9673994,0.25215492,G2M,Fibroblast
cell_4851139,-0.4291861,0.05998613,-0.901222,G1-G0 transition,Fibroblast
cell_4851278,0.8236193,-0.35384643,0.44322002,S,Fibroblast
cell_4851368,-0.8738966,0.14458646,0.46411163,G0,Fibroblast
cell_4851639,-0.98813266,0.124485806,0.08998389,G0,Fibroblast
cell_4852255,0.7609395,0.6315864,0.14855927,S,Fibroblast
cell_4852943,0.9859326,0.059713803,0.15611297,S,Fibroblast
cell_4852953,-0.9467914,0.29760587,-0.12254231,G0,Fibroblast
cell_4855137,-0.69529355,0.71842134,-0.020921126,G0,Fibroblast
cell_4856069,-0.82231873,0.53149825,0.2032278,G0,Fibroblast
cell_4856756,0.9646979,0.22531365,-0.13635062,S,Fibroblast
cell_4859958,-0.76234084,0.24301963,-0.5998149,G0,Fibroblast
cell_4860498,-0.22439115,-0.97329944,0.048340097,G1,Fibroblast
cell_4862947,0.22689106,-0.87345296,-0.43081382,G1,Fibroblast
cell_4866856,0.46693236,0.08978032,0.8797236,S,Fibroblast
cell_4867911,0.4972189,-0.21232806,-0.84124315,S,Fibroblast
cell_4868914,0.53803474,0.22337338,-0.8127871,G1,Fibroblast
cell_4871822,-0.94386834,0.29154754,0.15528193,G0,Fibroblast
cell_4871853,-0.9613475,0.26910087,0.058271453,G0,Fibroblast
cell_4872653,0.59715223,-0.7265244,-0.3399581,G1,Fibroblast
cell_4873117,0.86274517,0.48431426,0.14529406,S,Fibroblast
cell_4873680,-0.63236636,0.7673395,0.106314644,G0,Fibroblast
cell_4876021,-0.68383235,0.40518144,-0.6067959,G1-G0 transition,Fibroblast
cell_4877944,0.7926617,-0.04036728,-0.6083239,S,Fibroblast
cell_4879258,0.86512893,-0.16333473,0.47420844,S,Fibroblast
cell_4879297,0.11255883,-0.9899172,-0.08599105,G1,Fibroblast
cell_4879311,0.19534746,-0.75798196,0.6223365,G2M,Fibroblast
cell_4879925,-0.38374627,0.921824,-0.054584373,G0,Fibroblast
cell_4880319,0.78417796,0.45536244,-0.42155644,G1,Fibroblast
cell_4881109,0.20026799,-0.8310905,0.51882684,G2M,Fibroblast
cell_4881777,-0.83785695,0.54457766,-0.03782718,G1-G0 transition,Fibroblast
cell_4885234,0.9156043,0.16144334,0.36824575,S,Fibroblast
cell_4887186,0.98403645,0.17777929,-0.008158575,S,Fibroblast
cell_4888579,-0.22135787,-0.9751132,-0.012447661,G1,Fibroblast
cell_4891131,-0.31866077,0.35232365,-0.87995636,G1-G0 transition,Fibroblast
cell_4891515,0.47169366,0.8137772,0.33951676,S,Fibroblast
cell_4891545,-0.93615335,0.21742043,0.27630654,G0,Fibroblast
cell_4891571,0.96584517,-0.14962834,-0.21155223,S,Fibroblast
cell_4894187,-0.39303416,0.86438435,-0.31363,G0,Fibroblast
cell_4894429,0.30453607,-0.92440856,-0.229623,G1,Fibroblast
cell_4894802,0.08032504,-0.64580977,0.7592613,G2M,Fibroblast
cell_4896696,0.56430686,0.2495826,-0.78693473,G1,Fibroblast
cell_4897147,-0.7221364,0.6852119,-0.09488781,G0,Fibroblast
cell_4897213,0.87716925,-0.25818783,0.40486202,S,Fibroblast
cell_4901396,-0.9403507,0.12265173,-0.31732798,G0,Fibroblast
cell_4901926,0.40226886,-0.90468186,-0.14046504,G1,Fibroblast
cell_4902741,0.7367539,-0.011297371,0.6760664,S,Fibroblast
cell_4902790,-0.87483734,0.061491445,-0.48049814,G1-G0 transition,Fibroblast
cell_4905706,0.9753927,0.20997041,-0.06724252,S,Fibroblast
cell_4906923,-0.61747915,0.73246455,-0.28673184,G0,Fibroblast
cell_4908565,-0.9473684,0.19088912,-0.2570105,G0,Fibroblast
cell_4909157,-0.39094687,0.33731824,-0.8563744,G1-G0 transition,Fibroblast
cell_4909993,-0.37767386,0.121954836,-0.91787225,G1-G0 transition,Fibroblast
cell_4911499,0.007383238,-0.6375423,0.7703799,G2M,Fibroblast
cell_4912605,0.5975042,0.7979865,0.078779705,G1,Fibroblast
cell_4913097,0.85493284,0.5112892,0.08759643,G1,Fibroblast
cell_4913582,-0.9412226,0.21758427,-0.2583741,G0,Fibroblast
cell_4914796,-0.55140156,-0.13021299,-0.8240151,G1-G0 transition,Fibroblast
cell_4915647,-0.93825155,0.25861454,0.22978826,G0,Fibroblast
cell_4917410,-0.71959937,0.23197491,-0.65449554,G1-G0 transition,Fibroblast
cell_4919806,-0.3581354,0.25023282,-0.89951235,G1-G0 transition,Fibroblast
cell_4921194,-0.14605826,-0.5187128,0.8423799,G2M,Fibroblast
cell_4922047,0.56748843,0.8227573,-0.032050487,G1,Fibroblast
cell_4922912,0.84145015,0.513115,0.16933513,S,Fibroblast
cell_4923219,0.51975256,-0.30706713,0.7972245,G2M,Fibroblast
cell_4924234,0.8193644,0.2650682,0.50831157,S,Fibroblast
cell_4928608,0.8236785,0.56417716,-0.05707817,G1,Fibroblast
cell_4931626,0.6972435,0.03423147,0.71601653,S,Fibroblast
cell_4932607,-0.67720443,0.6681676,-0.30813354,G0,Fibroblast
cell_4933245,-0.715275,0.3983673,-0.5741822,G1-G0 transition,Fibroblast
cell_4933611,-0.6069844,-0.006743259,-0.7946851,G1-G0 transition,Fibroblast
cell_4933954,-0.9416415,0.332645,0.051560707,G0,Fibroblast
cell_4936814,0.5706899,0.80616605,-0.15623498,G1,Fibroblast
cell_4937651,0.26177534,-0.17227966,-0.94962806,G1-G0 transition,Fibroblast
cell_4937996,-0.96219933,0.042850815,-0.2689541,G0,Fibroblast
cell_4943655,-0.09484796,0.9082058,-0.4076348,G0,Fibroblast
cell_4946732,-0.4220699,0.8286654,-0.36765566,G1-G0 transition,Fibroblast
cell_4947801,0.43780434,0.65643364,-0.61434674,G1,Fibroblast
cell_4950430,0.70230967,0.5418082,-0.4617413,S,Fibroblast
cell_4950751,0.64700454,0.7403784,0.18227693,S,Fibroblast
cell_4951857,0.29666397,-0.47317383,-0.8295161,G1,Fibroblast
cell_4951980,0.9541437,-0.27374107,-0.121143594,S,Fibroblast
cell_4952223,0.53435314,-0.10687622,0.83847725,S,Fibroblast
cell_4956836,0.9536716,0.2843155,0.09836176,S,Fibroblast
cell_4957275,-0.6183073,0.53039336,-0.57998186,G1-G0 transition,Fibroblast
cell_4959194,0.8437598,0.46116194,0.2745887,S,Fibroblast
cell_4961430,0.0060047447,-0.81083053,-0.5852502,G1-G0 transition,Fibroblast
cell_4961752,-0.9749313,0.100150935,0.19869241,G0,Fibroblast
cell_4964645,0.47293228,0.85006124,-0.23179892,G1,Fibroblast
cell_4965615,-0.9213963,0.22416721,-0.3174551,G0,Fibroblast
cell_4966518,0.62671375,0.16430373,0.7617311,S,Fibroblast
cell_4966721,0.39366877,0.9192081,-0.009014984,G1,Fibroblast
cell_4969233,-0.7428869,0.41054332,-0.52874696,G0,Fibroblast
cell_4970516,-0.36398372,0.34643653,-0.86457944,G1-G0 transition,Fibroblast
cell_4971166,-0.9225738,0.06791029,-0.37979704,G0,Fibroblast
cell_4971346,0.99018663,-0.13932492,0.010906537,S,Fibroblast
cell_4971545,-0.294308,0.022053454,-0.9554562,G1-G0 transition,Fibroblast
cell_4972428,0.11923133,-0.0009982443,-0.99286604,G1-G0 transition,Fibroblast
cell_4975024,0.25236964,0.098836765,-0.9625699,G1-G0 transition,Fibroblast
cell_4975784,0.9985639,0.035985574,0.03968747,S,Fibroblast
cell_4976016,0.01621832,-0.99898696,0.04197706,G1,Fibroblast
cell_4977151,0.123202816,-0.69284624,-0.71048236,G1,Fibroblast
cell_4978768,0.75421524,-0.3656745,-0.5453821,S,Fibroblast
cell_4980946,-0.8240669,0.5553983,0.1115639,G1-G0 transition,Fibroblast
cell_4981481,-0.93057275,0.36126867,0.05932465,G0,Fibroblast
cell_4981590,0.11010212,-0.97293323,0.20317112,G1,Fibroblast
cell_4982932,-0.51094234,-0.2908677,-0.8089091,G1-G0 transition,Fibroblast
cell_4983289,0.834164,0.21172208,0.50925845,S,Fibroblast
cell_4983810,-0.15292038,-0.9731049,-0.17228524,G1,Fibroblast
cell_4983814,-0.65629226,0.69268584,0.29911008,G0,Fibroblast
cell_4984114,-0.5864104,0.20310237,-0.78413785,G1-G0 transition,Fibroblast
cell_4985156,0.83988285,0.28418648,0.46242258,S,Fibroblast
cell_4985680,-0.6873858,0.7142995,0.1314417,G0,Fibroblast
cell_4987661,-0.13814871,-0.9902839,0.015893295,G1,Fibroblast
cell_4991124,-0.13633445,-0.3409775,0.9301329,G2M,Fibroblast
cell_4992142,0.9704509,-0.0040518953,0.24126491,S,Fibroblast
cell_4992527,0.9444353,0.32180128,-0.06697637,S,Fibroblast
cell_4994029,0.027436811,-0.68882656,0.7244068,G2M,Fibroblast
cell_4994204,-0.26667055,-0.035131052,-0.9631473,G0,Fibroblast
cell_4994426,-0.8707295,0.3948518,0.29312488,G0,Fibroblast
cell_4994498,-0.7442486,0.6650156,-0.0620344,G0,Fibroblast
cell_4995201,0.52725154,-0.35591882,0.77157456,G2M,Fibroblast
cell_4995455,-0.83783937,0.10910703,0.53490275,G0,Fibroblast
cell_4998435,-0.7262825,0.6753875,0.1279273,G0,Fibroblast
cell_5001693,-0.84315586,0.4534918,0.2888482,G0,Fibroblast
cell_5001813,-0.60777366,0.4692304,0.64065117,G0,Fibroblast
cell_5005414,-0.05306668,-0.9923273,0.11167116,G1,Fibroblast
cell_5006364,-0.87865376,0.07458235,0.47159833,G0,Fibroblast
cell_5006813,0.89565486,0.32752693,-0.30087936,S,Fibroblast
cell_5008328,0.0659673,-0.92592126,-0.37191132,G1,Fibroblast
cell_5010799,0.048920706,0.14282863,-0.98853755,G1-G0 transition,Fibroblast
cell_5011457,-0.64202917,0.6686667,0.3750777,G0,Fibroblast
cell_5011672,-0.114223436,0.7295351,-0.67433786,G1-G0 transition,Fibroblast
cell_5014331,0.9097989,-0.26937452,0.31575784,S,Fibroblast
cell_5014619,0.69856375,-0.037158515,0.7145823,S,Fibroblast
cell_5016961,0.57098234,-0.7692759,-0.28669462,G1,Fibroblast
cell_5021079,-0.4582328,0.875159,-0.1553041,G0,Fibroblast
cell_5022191,0.51313645,-0.739105,-0.4363653,G1,Fibroblast
cell_5023515,0.6968823,-0.22049838,-0.68244815,S,Fibroblast
cell_5023606,0.86905915,-0.15078615,0.47116825,S,Fibroblast
cell_5026670,0.620299,0.17547654,0.7644849,S,Fibroblast
cell_5026698,0.38859195,-0.84281445,-0.3723711,G1,Fibroblast
cell_5026933,-0.82642597,0.4856523,0.28488925,G0,Fibroblast
cell_5027032,0.65329325,0.33949924,0.67671883,S,Fibroblast
cell_5028955,0.4934753,-0.48564804,-0.7215457,G1,Fibroblast
cell_5030064,-0.14740537,-0.96421486,-0.22036673,G1,Fibroblast
cell_5035739,-0.49230385,0.084555775,-0.86630654,G0,Fibroblast
cell_5036534,0.7996967,0.04483397,0.59872794,S,Fibroblast
cell_5037654,0.7730296,-0.06667803,0.630856,S,Fibroblast
cell_5041626,0.96537155,0.07765928,-0.24905193,S,Fibroblast
cell_5041901,-0.9096119,0.07364305,-0.40887982,G1-G0 transition,Fibroblast
cell_5042386,0.8612194,-0.072011635,0.50310576,S,Fibroblast
cell_5044192,-0.6574026,0.7188703,0.22593658,G0,Fibroblast
cell_5045641,0.660854,-0.329424,0.6743529,G2M,Fibroblast
cell_5046423,-0.57330996,0.8126011,-0.104857646,G0,Fibroblast
cell_5046859,-0.39016086,-0.072673865,-0.9178741,G1-G0 transition,Fibroblast
cell_5048334,-0.96580493,0.2132615,-0.1474467,G0,Fibroblast
cell_5049088,0.972814,0.1980898,-0.11997118,S,Fibroblast
cell_5049598,-0.5136671,-0.21552625,-0.8304785,G1-G0 transition,Fibroblast
cell_5051321,-0.7249884,0.59972525,0.33870557,G0,Fibroblast
cell_5052520,0.93917054,0.17631793,0.29473844,S,Fibroblast
cell_5052738,-0.30192322,0.45432302,-0.83811283,G1-G0 transition,Fibroblast
cell_5054333,-0.7589181,0.300638,-0.5776333,G1-G0 transition,Fibroblast
cell_5054854,-0.7143126,0.038637865,-0.69875926,G0,Fibroblast
cell_5056096,-0.89282364,0.4419577,-0.08682896,G0,Fibroblast
cell_5056721,0.09629869,-0.93654996,-0.3370469,G1,Fibroblast
cell_5058155,0.09941302,-0.8232554,0.55889845,G2M,Fibroblast
cell_5062463,0.81747055,-0.32464993,0.4757565,S,Fibroblast
cell_5062814,0.7608706,-0.19914392,-0.6175901,S,Fibroblast
cell_5062852,0.64453244,-0.040642552,-0.763496,S,Fibroblast
cell_5063233,0.10158477,-0.97308975,-0.20682582,G1,Fibroblast
cell_5063299,0.40259132,-0.19377974,-0.8946338,G1-G0 transition,Fibroblast
cell_5063837,0.799454,0.5670596,-0.19828436,G1,Fibroblast
cell_5065247,0.92713743,0.103000075,0.36028752,S,Fibroblast
cell_5066006,0.5172924,0.8259746,0.22399664,G1,Fibroblast
cell_5068123,-0.17193647,-0.96410996,-0.20231102,G1,Fibroblast
cell_5068630,-0.030564245,-0.73375416,0.6787272,G2M,Fibroblast
cell_5069964,0.40122232,0.45047337,-0.7975552,G1,Fibroblast
cell_5073417,-0.9522261,0.05494939,0.30040956,G0,Fibroblast
cell_5075293,-0.3936951,-0.71073705,-0.58297265,G1-G0 transition,Fibroblast
cell_5075563,0.85097724,0.5102754,-0.12432575,S,Fibroblast
cell_5076743,-0.99739945,0.008357757,0.071585,G0,Fibroblast
cell_5077056,0.63225746,-0.1430087,-0.7614454,S,Fibroblast
cell_5078467,-0.34478217,-0.33668455,-0.8762241,G1-G0 transition,Fibroblast
cell_5079602,-0.80198884,0.48992407,0.3417428,G0,Fibroblast
cell_5080288,0.9910135,0.06218566,-0.11842694,S,Fibroblast
cell_5082830,-0.8417102,0.50499535,-0.19105895,G0,Fibroblast
cell_5086123,0.62777877,0.6732223,-0.39072457,G1,Fibroblast
cell_5089874,-0.66305226,0.7483355,0.018862482,G0,Fibroblast
cell_5091333,-0.25761834,-0.020213386,-0.96603537,G1-G0 transition,Fibroblast
cell_5093016,-0.76661545,0.4472292,-0.46074587,G1-G0 transition,Fibroblast
cell_5095938,0.79475653,0.592014,-0.1337217,S,Fibroblast
cell_5096079,-0.51774454,0.85462457,0.03946282,G1-G0 transition,Fibroblast
cell_5097117,-0.59483445,0.52333236,0.61015993,G0,Fibroblast
cell_5097222,-0.9069083,0.1956779,-0.37313196,G1-G0 transition,Fibroblast
cell_5097461,0.3267018,-0.8160052,-0.47686642,G1,Fibroblast
cell_5098177,-0.19583799,-0.6451137,-0.7385633,G1-G0 transition,Fibroblast
cell_5099083,-0.8731922,0.39198697,0.2896234,G0,Fibroblast
cell_5099422,0.64175874,0.72537196,-0.24896017,S,Fibroblast
cell_5101195,-0.58428055,0.36642364,-0.72411996,G1-G0 transition,Fibroblast
cell_5101609,0.123025455,0.8101883,-0.573114,G1-G0 transition,Fibroblast
cell_5101660,-0.94477266,0.20123567,0.25866708,G0,Fibroblast
cell_5103849,-0.93561596,0.07998027,-0.34383997,G0,Fibroblast
cell_5108245,0.7316328,-0.5288944,-0.4300977,S,Fibroblast
cell_5108529,-0.86580294,0.36679593,-0.34036133,G1-G0 transition,Fibroblast
cell_5109268,-0.97336745,0.20733665,-0.09781293,G0,Fibroblast
cell_5109967,-0.50879383,0.19146699,-0.8393267,G1-G0 transition,Fibroblast
cell_5110657,-0.12768611,0.9879544,0.0874218,G0,Fibroblast
cell_5111149,0.5321151,0.21088271,0.8199891,S,Fibroblast
cell_5111738,-0.76795,0.5575146,-0.3153257,G1-G0 transition,Fibroblast
cell_5113466,-0.77509815,0.2592221,-0.5762178,G0,Fibroblast
cell_5114391,-0.76419777,-0.35864103,-0.5360767,G1-G0 transition,Fibroblast
cell_5117075,0.027816307,-0.265723,-0.963648,G1-G0 transition,Fibroblast
cell_5118095,0.9464188,0.30725777,-0.0994187,S,Fibroblast
cell_5119617,-0.23261075,-0.97100675,0.05511914,G1,Fibroblast
cell_5119795,-0.94645566,0.32230002,-0.018560052,G0,Fibroblast
cell_5122246,0.4346654,-0.65498173,-0.61811393,G1,Fibroblast
cell_5122274,0.6126191,-0.45155323,-0.64868903,S,Fibroblast
cell_5122458,-0.7149661,0.11580104,0.6895024,G0,Fibroblast
cell_5125498,0.6080838,-0.46946093,-0.640188,S,Fibroblast
cell_5125740,0.78425336,0.607264,0.12718849,G1,Fibroblast
cell_5128379,0.15514645,0.5358453,-0.82993937,G1-G0 transition,Fibroblast
cell_5129145,0.71844614,-0.26033843,0.6450263,S,Fibroblast
cell_5130368,0.4714705,0.02034589,-0.88164705,G1,Fibroblast
cell_5131227,0.89739954,0.40997043,-0.1630894,S,Fibroblast
cell_5134435,-0.873663,0.4130327,-0.257132,G1-G0 transition,Fibroblast
cell_5136957,-0.7585341,0.6433971,0.1032776,G0,Fibroblast
cell_5137436,-0.6180105,0.27971,-0.7347281,G1-G0 transition,Fibroblast
cell_5142537,0.57401735,0.060449403,0.8166089,S,Fibroblast
cell_5143505,-0.6591297,0.19084002,-0.72741205,G1-G0 transition,Fibroblast
cell_5144330,0.6244727,-0.28106496,-0.7287224,S,Fibroblast
cell_5144508,0.12631899,0.53395295,-0.83602494,G1-G0 transition,Fibroblast
cell_5145412,0.599554,0.7259239,-0.33700076,G1,Fibroblast
cell_5145540,0.9354953,0.19012623,0.29782608,S,Fibroblast
cell_5146362,0.8492752,0.41848534,-0.32187238,S,Fibroblast
