cell_id,dim1,dim2,dim3,library,phase,fucci_time_hrs
cell_2730686,0.47690951274516397,-0.8075309346039338,0.3470605931774241,Fibroblast,S,
cell_2732205,0.25726850349370645,0.784181287260398,0.564687867563697,Fibroblast,G1,
cell_2732681,-0.07801260974386054,0.20224715466676718,-0.9762223597618452,Fibroblast,G0,
cell_2733376,0.6697911339691746,-0.47794851110247466,-0.5682825192264307,Fibroblast,G0,
cell_2733889,-0.4064643949399202,0.8755526694987088,-0.26114003974919736,Fibroblast,G1-G0 transition,
cell_2734127,-0.647328048769607,-0.5713562629568834,0.5044981392514402,Fibroblast,G2M,
cell_2735789,-0.17822290855146175,-0.28310555609854066,-0.942384174731889,Fibroblast,G0,
cell_2739383,0.3823511486056176,-0.7876463260617064,-0.48313667192265,Fibroblast,G0,
cell_2740930,-0.8873315128591391,-0.0686699864914748,0.4559902896821892,Fibroblast,G1,
cell_2742763,-0.01645822819863224,0.6613839445745371,-0.7498668996761171,Fibroblast,G0,
cell_2743111,0.6163971645578413,0.21207064452192786,-0.7583405933270573,Fibroblast,G0,
cell_2744026,-0.43785030973194683,0.298248274396853,-0.848136250983055,Fibroblast,G0,
cell_2744292,0.40611173088666414,0.043445162951242886,0.9127901660276638,Fibroblast,S,
cell_2744567,0.08049397946709119,0.25267532179790253,-0.9641970125933743,Fibroblast,G0,
cell_2745448,0.4158114070936919,0.03960681756641066,-0.9085879595779354,Fibroblast,G0,
cell_2748941,0.6949991669093888,0.36821187085173424,0.617572833467532,Fibroblast,S,
cell_2749379,0.825206148583423,-0.08461171960777247,0.5584581727448048,Fibroblast,S,
cell_2749750,0.7905060718981985,-0.2050995341017234,0.5770914522168002,Fibroblast,S,
cell_2750491,0.6713077991602692,-0.42321474507410894,-0.6084694841902625,Fibroblast,G0,
cell_2751021,0.21211752110396548,0.4018467308811279,-0.8908003495690144,Fibroblast,G0,
cell_2751043,0.4162207413667466,0.3105016655067273,0.8546046214054916,Fibroblast,S,
cell_2751089,-0.1846793678225429,0.451822998507653,-0.8727825228536442,Fibroblast,G0,
cell_2751468,-0.39686713426721465,0.5867587460333736,0.7058404110991516,Fibroblast,S,
cell_2752423,0.1219065670260519,-0.9092166548176899,0.3980752833489949,Fibroblast,G2M,
cell_2755451,0.5934240873872859,-0.39500195309629405,0.7012997409156946,Fibroblast,S,
cell_2755900,0.6171769603708012,0.7777446156383976,0.11918845209459461,Fibroblast,G1,
cell_2757277,-0.14521273151273523,-0.8879928206495531,0.43632784200437935,Fibroblast,G2M,
cell_2758119,-0.17783594916397055,-0.7083236726217108,-0.6831193333314899,Fibroblast,G0,
cell_2758197,-0.41511045147506664,-0.33141912579619215,-0.8472571146101295,Fibroblast,G0,
cell_2759620,-0.04080705438133092,-0.7524283686652276,0.657408749629204,Fibroblast,G2M,
cell_2760841,-0.7514455734787889,0.5102412870728241,0.41831021589707834,Fibroblast,G1,
cell_2762737,-0.3180129727016464,0.502282706307004,-0.8041018423585448,Fibroblast,G0,
cell_2763381,0.1535249423343199,-0.0014093277379712832,-0.9881438482047993,Fibroblast,G0,
cell_2765298,-0.6194707923961433,0.0965109172851081,-0.7790645207792308,Fibroblast,G0,
cell_2766579,0.39172052260645085,-0.188375245906944,-0.9005940718140042,Fibroblast,G0,
cell_2767901,0.09981542122355502,0.0697533679315703,-0.9925580427951751,Fibroblast,G0,
cell_2769154,0.03387678541374772,-0.5535827438558448,0.8321049916108537,Fibroblast,G2M,
cell_2769327,0.0603022810567454,0.22900875871468568,-0.971554825121947,Fibroblast,G0,
cell_2769571,-0.5295892136599378,-0.19418385175048636,0.8257286992156494,Fibroblast,G1,
cell_2772002,-0.8687287099290907,0.4020950990291192,0.28918842760209107,Fibroblast,G1-G0 transition,
cell_2773328,-0.7225454237028115,0.679262641288426,-0.1285697471763902,Fibroblast,G0,
cell_2774993,0.27516047400659005,0.15009822235151224,-0.9496089722858032,Fibroblast,G0,
cell_2775212,-0.43132957152026175,-0.8421451933817963,0.32364538608711935,Fibroblast,G2M,
